 2024-02-06T05:01:54.926+0000 W  CONTROL  [main] Option: sslMode is deprecated. Please use tlsMode instead.
 2024-02-06T05:02:32.585Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.585Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.586Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.588Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_pythonAOCxZmff9Slp3hezaqSnjLCM_pra_uskLLOhLebCCgG3iPEh2chKPyR.c
 2024-02-06T05:02:32.591Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.591Z I  STORAGE  [conn20] createCollection: s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkSzoKH9Khbmu816m06mthgfOZ.c with generated UUID: 47dc6db6-6dcb-4ddf-b282-0519916fe96d and options: {}
 2024-02-06T05:02:32.599Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkSzoKH9Khbmu816m06mthgfOZ.c
 2024-02-06T05:02:32.614Z I  INDEX    [conn20] index build: starting on s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkSzoKH9Khbmu816m06mthgfOZ.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkSzoKH9Khbmu816m06mthgfOZ.c" } using method: Hybrid
 2024-02-06T05:02:32.614Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.614Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.614Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.616Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkSzoKH9Khbmu816m06mthgfOZ.c
 2024-02-06T05:02:32.619Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.620Z I  STORAGE  [conn20] createCollection: s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkhuKdy1fQx1bLT560yQWl05ku.c with generated UUID: de7536bf-850c-4197-8d81-c6aa7437a958 and options: {}
 2024-02-06T05:02:32.629Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkhuKdy1fQx1bLT560yQWl05ku.c
 2024-02-06T05:02:32.644Z I  INDEX    [conn20] index build: starting on s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkhuKdy1fQx1bLT560yQWl05ku.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkhuKdy1fQx1bLT560yQWl05ku.c" } using method: Hybrid
 2024-02-06T05:02:32.644Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.644Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.645Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.647Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunk@OZt1+PG7Nl5HxOzmcS+ARit_splunkhuKdy1fQx1bLT560yQWl05ku.c
 2024-02-06T05:02:32.650Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.650Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_alert_BRU195BjFrAuG5fAyM6x2Cxf.c with generated UUID: f7023027-d4e5-459f-9799-f22f3db31e2a and options: {}
 2024-02-06T05:02:32.658Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_alert_BRU195BjFrAuG5fAyM6x2Cxf.c
 2024-02-06T05:02:32.674Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_alert_BRU195BjFrAuG5fAyM6x2Cxf.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_alert_BRU195BjFrAuG5fAyM6x2Cxf.c" } using method: Hybrid
 2024-02-06T05:02:32.674Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.674Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.674Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.676Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_alert_BRU195BjFrAuG5fAyM6x2Cxf.c
 2024-02-06T05:02:32.679Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.679Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_alertsUxHaH@L1qmEVWGWUa4UtiEN7.c with generated UUID: a69cde7f-6ee3-49e1-ab48-d58d742ad451 and options: {}
 2024-02-06T05:02:32.689Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_alertsUxHaH@L1qmEVWGWUa4UtiEN7.c
 2024-02-06T05:02:32.705Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_alertsUxHaH@L1qmEVWGWUa4UtiEN7.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_alertsUxHaH@L1qmEVWGWUa4UtiEN7.c" } using method: Hybrid
 2024-02-06T05:02:32.705Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.705Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.706Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.708Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_alertsUxHaH@L1qmEVWGWUa4UtiEN7.c
 2024-02-06T05:02:32.710Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.711Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_applic5mlEbgpKwAwg1SADwZ5aRyDS.c with generated UUID: b0ea71be-0f10-4010-8c25-4dce03ad2606 and options: {}
 2024-02-06T05:02:32.719Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_applic5mlEbgpKwAwg1SADwZ5aRyDS.c
 2024-02-06T05:02:32.734Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_applic5mlEbgpKwAwg1SADwZ5aRyDS.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_applic5mlEbgpKwAwg1SADwZ5aRyDS.c" } using method: Hybrid
 2024-02-06T05:02:32.734Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.734Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.735Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.737Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_applic5mlEbgpKwAwg1SADwZ5aRyDS.c
 2024-02-06T05:02:32.740Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.740Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_companJ+FK3p3fJJY7njIrsY8@eZM9.c with generated UUID: 0e9991c4-0ca7-4141-b890-c1c424bcbbf5 and options: {}
 2024-02-06T05:02:32.750Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_companJ+FK3p3fJJY7njIrsY8@eZM9.c
 2024-02-06T05:02:32.766Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_companJ+FK3p3fJJY7njIrsY8@eZM9.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_companJ+FK3p3fJJY7njIrsY8@eZM9.c" } using method: Hybrid
 2024-02-06T05:02:32.766Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.766Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.767Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.768Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_companJ+FK3p3fJJY7njIrsY8@eZM9.c
 2024-02-06T05:02:32.772Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.772Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_dashbo8E+NZk7aWIggPN3T7voF3nyr.c with generated UUID: 14a0ca34-5e48-45e8-b19d-e8bf0c68f1fd and options: {}
 2024-02-06T05:02:32.781Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_dashbo8E+NZk7aWIggPN3T7voF3nyr.c
 2024-02-06T05:02:32.797Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_dashbo8E+NZk7aWIggPN3T7voF3nyr.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_dashbo8E+NZk7aWIggPN3T7voF3nyr.c" } using method: Hybrid
 2024-02-06T05:02:32.797Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.797Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.798Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.800Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_dashbo8E+NZk7aWIggPN3T7voF3nyr.c
 2024-02-06T05:02:32.803Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.803Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_delete8MwNEeB54G9QMEnuo39ilp4r.c with generated UUID: e510abef-7ad6-4987-afcc-054a9a5207a5 and options: {}
 2024-02-06T05:02:32.813Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_delete8MwNEeB54G9QMEnuo39ilp4r.c
 2024-02-06T05:02:32.829Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_delete8MwNEeB54G9QMEnuo39ilp4r.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_delete8MwNEeB54G9QMEnuo39ilp4r.c" } using method: Hybrid
 2024-02-06T05:02:32.829Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.829Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.830Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.832Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_delete8MwNEeB54G9QMEnuo39ilp4r.c
 2024-02-06T05:02:32.835Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.835Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_device8EOpOEsw+c3H@Qmcby1aNMel.c with generated UUID: 07f7f008-377e-45ca-89fd-203bd9dab418 and options: {}
 2024-02-06T05:02:32.844Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_device8EOpOEsw+c3H@Qmcby1aNMel.c
 2024-02-06T05:02:32.860Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_device8EOpOEsw+c3H@Qmcby1aNMel.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_device8EOpOEsw+c3H@Qmcby1aNMel.c" } using method: Hybrid
 2024-02-06T05:02:32.860Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.860Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.860Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.862Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_device8EOpOEsw+c3H@Qmcby1aNMel.c
 2024-02-06T05:02:32.865Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.865Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c with generated UUID: 911dc9ce-5eb7-441e-951e-19e431a092d3 and options: {}
 2024-02-06T05:02:32.875Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c
 2024-02-06T05:02:32.890Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c" } using method: Hybrid
 2024-02-06T05:02:32.890Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.890Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.891Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.893Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c
 2024-02-06T05:02:32.905Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c properties: { v: 2, key: { role: 1, _user: 1 }, name: "p_deviceTiUtu76ABbkFsjMrowlQTXds", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c" } using method: Hybrid
 2024-02-06T05:02:32.905Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.905Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.905Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.907Z I  INDEX    [conn20] index build: done building index p_deviceTiUtu76ABbkFsjMrowlQTXds on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_deviceXXs8oaDKUrVqbX+I5amWlQAK.c
 2024-02-06T05:02:32.909Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.909Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_featurT5RFQuBs1vKPpyaFEg7ByeK4.c with generated UUID: 6857e539-f5e5-44d2-8bf9-0f6102b9c45b and options: {}
 2024-02-06T05:02:32.919Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_featurT5RFQuBs1vKPpyaFEg7ByeK4.c
 2024-02-06T05:02:32.934Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_featurT5RFQuBs1vKPpyaFEg7ByeK4.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_featurT5RFQuBs1vKPpyaFEg7ByeK4.c" } using method: Hybrid
 2024-02-06T05:02:32.934Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.934Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.935Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.937Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_featurT5RFQuBs1vKPpyaFEg7ByeK4.c
 2024-02-06T05:02:32.938Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.939Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_instanecInZBpbhnD+HRUnCNEl1RAM.c with generated UUID: 1a0230af-b2ea-4cb8-8df5-3098ad8f2490 and options: {}
 2024-02-06T05:02:32.948Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_instanecInZBpbhnD+HRUnCNEl1RAM.c
 2024-02-06T05:02:32.963Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_instanecInZBpbhnD+HRUnCNEl1RAM.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_instanecInZBpbhnD+HRUnCNEl1RAM.c" } using method: Hybrid
 2024-02-06T05:02:32.963Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.964Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.964Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.966Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_instanecInZBpbhnD+HRUnCNEl1RAM.c
 2024-02-06T05:02:32.969Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.969Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_metaywMEkRV7JqVwtu6R5bBo2Zw7.c with generated UUID: 0079b90e-a4d4-482d-ad6c-7a36aef7d7ce and options: {}
 2024-02-06T05:02:32.979Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_metaywMEkRV7JqVwtu6R5bBo2Zw7.c
 2024-02-06T05:02:32.994Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_metaywMEkRV7JqVwtu6R5bBo2Zw7.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_metaywMEkRV7JqVwtu6R5bBo2Zw7.c" } using method: Hybrid
 2024-02-06T05:02:32.994Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:32.994Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:32.994Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:32.997Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_metaywMEkRV7JqVwtu6R5bBo2Zw7.c
 2024-02-06T05:02:32.998Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:32.998Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_mobileknicwO3zVhBn+8FV4hTGEqRQ.c with generated UUID: a04d210d-978a-491c-830d-cecc7657bb0f and options: {}
 2024-02-06T05:02:33.008Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_mobileknicwO3zVhBn+8FV4hTGEqRQ.c
 2024-02-06T05:02:33.023Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_mobileknicwO3zVhBn+8FV4hTGEqRQ.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_mobileknicwO3zVhBn+8FV4hTGEqRQ.c" } using method: Hybrid
 2024-02-06T05:02:33.023Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:33.023Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:33.024Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:33.026Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_mobileknicwO3zVhBn+8FV4hTGEqRQ.c
 2024-02-06T05:02:33.029Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:33.029Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_regist4RofXps5znLeDnjN9jpDqUBX.c with generated UUID: d20638b3-8d06-4e77-b099-2d975a493f73 and options: {}
 2024-02-06T05:02:33.039Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_regist4RofXps5znLeDnjN9jpDqUBX.c
 2024-02-06T05:02:33.055Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_regist4RofXps5znLeDnjN9jpDqUBX.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_regist4RofXps5znLeDnjN9jpDqUBX.c" } using method: Hybrid
 2024-02-06T05:02:33.055Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:33.055Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:33.055Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:33.057Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_regist4RofXps5znLeDnjN9jpDqUBX.c
 2024-02-06T05:02:33.059Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
 2024-02-06T05:02:33.059Z I  STORAGE  [conn20] createCollection: s_splunkkKRr@QlFZKvnTxbdloP1R59x_registm@8xPMNrH4EwU6I5TZLghxTn.c with generated UUID: 60d92a07-c605-4c08-9cd8-25b1bfbb4087 and options: {}
 2024-02-06T05:02:33.069Z I  INDEX    [conn20] index build: done building index _id_ on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_registm@8xPMNrH4EwU6I5TZLghxTn.c
 2024-02-06T05:02:33.084Z I  INDEX    [conn20] index build: starting on s_splunkkKRr@QlFZKvnTxbdloP1R59x_registm@8xPMNrH4EwU6I5TZLghxTn.c properties: { v: 2, unique: true, key: { _user: 1, _key: 1 }, name: "_UserAndKeyUniqueIndex", ns: "s_splunkkKRr@QlFZKvnTxbdloP1R59x_registm@8xPMNrH4EwU6I5TZLghxTn.c" } using method: Hybrid
 2024-02-06T05:02:33.084Z I  INDEX    [conn20] build may temporarily use up to 200 megabytes of RAM
 2024-02-06T05:02:33.084Z I  INDEX    [conn20] index build: collection scan done. scanned 0 total records in 0 seconds
 2024-02-06T05:02:33.085Z I  INDEX    [conn20] index build: inserted 0 keys from external sorter into index in 0 seconds
 2024-02-06T05:02:33.087Z I  INDEX    [conn20] index build: done building index _UserAndKeyUniqueIndex on ns s_splunkkKRr@QlFZKvnTxbdloP1R59x_registm@8xPMNrH4EwU6I5TZLghxTn.c
 2024-02-06T05:02:33.090Z I  COMMAND  [conn22] {msg: "Profiler settings changed", from:{ level: 0, slowms: 1000, sampleRate: 1.0 }, to:{ level: 0, slowms: 1000, sampleRate: 1.0 }}
